Year,Month,Day,DocNo,Machine Name,Producted Item.Code,Producted Item.Name,ProducedQty,ScrapQtySum,AvgRejectPct,Reject_Status,RMCount,Reject_Limit_Status,Reject_Limit.AvgRejectPct_Item
2026,April,19,MS-26-04559,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,325,5,1.54%,Acceptable 🟢,1,Above usual 🔺,1.23%
2026,April,19,MS-26-04560,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4211,11,0.26%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,18,MS-26-04561,PACKAGING AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,8000,12,0.05%,Acceptable 🟢,3,Below usual 🔻,0.40%
2026,April,19,MS-26-04562,INJECTION AREA,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,1619,9,0.56%,Acceptable 🟢,1,Below usual 🔻,1.56%
2026,April,19,MS-26-04563,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3924,24,0.61%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,19,MS-26-04564,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,1714,14,0.82%,Acceptable 🟢,1,Above usual 🔺,0.43%
2026,April,18,MS-26-04565,PACKAGING AREA,G-112-0850,FEEDING TUBE SIZE 08-50CM,3043,27,0.30%,Acceptable 🟢,3,At usual ✅,0.30%
2026,April,19,MS-26-04566,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,2027,2,0.10%,Acceptable 🟢,1,Below usual 🔻,0.43%
2026,April,19,MS-26-04567,INJECTION AREA,BBC-T-29CM,TUBEFORBCBAGHOLDERL-29CM,19536,36,0.18%,Acceptable 🟢,1,Below usual 🔻,0.19%
2026,April,19,MS-26-04568,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,2604,4,0.15%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,19,MS-26-04569,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3906,6,0.15%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,19,MS-26-04570,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,332,2,0.60%,Acceptable 🟢,1,Below usual 🔻,1.23%
2026,April,19,MS-26-04571,INJECTION AREA,BBC-T-29CM,TUBEFORBCBAGHOLDERL-29CM,20031,31,0.15%,Acceptable 🟢,1,Below usual 🔻,0.19%
2026,April,19,MS-26-04572,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,345,5,1.45%,Acceptable 🟢,1,Above usual 🔺,1.23%
2026,April,19,MS-26-04573,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,1827,5,0.27%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04574,INJECTION AREA,SIL-MC-19G,SILICONROUNDCHANNELSIZE:19,310,10,3.23%,Acceptable 🟢,1,Above usual 🔺,2.53%
2026,April,19,MS-26-04575,ZHONGYI-4,G-131-1650,MALE NEALTON CATH CH:16-50CM,,1.1800000000000002,,No data,3,No data,
2026,April,19,MS-26-04576,Multivac,G-093-3SRM,"LARYNGEAL MASK AIRWAY TUBE CURVED WITH FIXATION TAB ELONGATED CUFF WITH GASTRIC ACCESS ,SIZE – 3.0",,1.3199999999999998,,No data,3,No data,0.22%
2026,April,19,MS-26-04577,THERA 650,G-571-3200,THORACICCATHETERSTRAIGHT SIZE # 32,,1.1800000000000002,,No data,3,No data,0.42%
2026,April,19,MS-26-04578,PAK FOFRM-2,G-534-1000,TRACHEOSTOMYMASK-ADULT,,1.2000000000000002,,No data,3,No data,0.24%
2026,April,16,MS-26-04579,PAKAGING AREA,G-141-0210,SUCTION CONNECTING TUBE 2 METER,3150,8,0.13%,Acceptable 🟢,2,Below usual 🔻,0.16%
2026,April,16,MS-26-04580,PAKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,7000,4,0.03%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,16,MS-26-04581,PAKAGING AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,18500,3,0.01%,Acceptable 🟢,2,Below usual 🔻,0.40%
2026,April,16,MS-26-04582,PAKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,3350,1.4,0.02%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,16,MS-26-04583,PAKAGING AREA,G-175-N3ML,ORAL MEDICATION SYRING 3ML,6000,1.36,0.01%,Acceptable 🟢,2,At usual ✅,0.01%
2026,April,19,MS-26-04584,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,19,MS-26-04585,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,19,MS-26-04586,ARBURG#12,IV-NP-24-K1,NEEDLEHOLDERG24W/P,,0.02,,No data,1,No data,
2026,April,19,MS-26-04587,PARKER#01,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,,0.07,,No data,1,No data,1.56%
2026,April,20,MS-26-04588,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,20,MS-26-04589,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,20,MS-26-04590,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,20,MS-26-04591,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,18,MS-26-04592,ASSMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,8800,97,0.18%,Acceptable 🟢,6,Below usual 🔻,0.40%
2026,April,16,MS-26-04593,ASSMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,10000,432,0.72%,Acceptable 🟢,6,Above usual 🔺,0.40%
2026,April,20,MS-26-04594,Zhongyi-3,G-502-1640,ENDOTRACHEALTUBEO/N REINFORCE CUFFED 4.0 MM,,1.08,,No data,3,No data,
2026,April,16,MS-26-04595,ASSMBLY AREA,G-304-0650,Sodium Bicarbonate Fresenious 650gm,852,27.72,0.54%,Acceptable 🟢,6,At usual ✅,0.54%
2026,April,17,MS-26-04596,PACKAGING AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,10500,6,0.02%,Acceptable 🟢,3,Below usual 🔻,0.40%
2026,April,17,MS-26-04597,PACKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,2700,3,0.06%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,17,MS-26-04598,PACKAGING AREA,G-653-1000,BREATHINGFILTERWITHHMEPEDIATRIC,4500,11,0.12%,Acceptable 🟢,2,Below usual 🔻,0.75%
2026,April,17,MS-26-04599,PACKAGING AREA,G-056-0618,"PENROSE DRAINAGE TUBE SIZE: 1/4""X18 """,4800,1,0.01%,Acceptable 🟢,2,At usual ✅,0.01%
2026,April,17,MS-26-04600,PACKAGING AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,12000,8,0.02%,Acceptable 🟢,3,Below usual 🔻,0.40%
2026,April,17,MS-26-04601,PACKAGING AREA,G-500-2665,ENDOTRACHEALTUBE O/N UNCUFFED SIZE # 6.5MM,1350,10.8,0.40%,Acceptable 🟢,2,At usual ✅,0.40%
2026,April,18,MS-26-04602,PACKAGING AREA,G-101-1600,RYLES TUBE SIZE 16,2500,2,0.04%,Acceptable 🟢,2,Below usual 🔻,0.11%
2026,April,18,MS-26-04603,PACKAGING AREA,G-120-1440,SUCTION CATH F/C CH14 L.40CM,6000,8.4,0.07%,Acceptable 🟢,2,Above usual 🔺,0.05%
2026,April,18,MS-26-04604,PACKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,3000,5.2,0.09%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,20,MS-26-04605,PAK FORM-2,G-691-2870,"ENDOTRACHEALTUBEORALPREFORMEDCUFFEDFR28ID7.0MM,OD9.3MM",,1.2000000000000002,,No data,3,No data,
2026,April,20,MS-26-04606,NEW KAHLE,BU-070-1432,IV CANNULA WITHOUT PORT 14G NEEDLE LENGTH-32MM,,60.870000000000005,,No data,5,No data,
2026,April,20,MS-26-04607,INJECTION AREA,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,1858,8,0.43%,Acceptable 🟢,1,Below usual 🔻,1.56%
2026,April,20,MS-26-04608,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,2229,9,0.40%,Acceptable 🟢,1,Below usual 🔻,0.43%
2026,April,20,MS-26-04609,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,15035,22,0.15%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,20,MS-26-04610,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,337,2,0.59%,Acceptable 🟢,1,Below usual 🔻,1.23%
2026,April,20,MS-26-04611,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4615,15,0.33%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,20,MS-26-04612,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,528,3,0.57%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,20,MS-26-04613,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,565,5,0.88%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,20,MS-26-04614,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4433,33,0.74%,Acceptable 🟢,1,Above usual 🔺,0.68%
2026,April,20,MS-26-04615,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,14021,22,0.16%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,20,MS-26-04616,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,58938,50,0.08%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,20,MS-26-04617,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,49225,25,0.05%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,20,MS-26-04618,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,3846,19,0.49%,Acceptable 🟢,1,Above usual 🔺,0.48%
2026,April,20,MS-26-04619,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,2616,7,0.27%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,20,MS-26-04620,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,17511,11,0.06%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,20,MS-26-04621,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,15915,60,0.38%,Acceptable 🟢,1,Above usual 🔺,0.23%
2026,April,20,MS-26-04622,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30354,65,0.21%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,20,MS-26-04623,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3669,9,0.25%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,20,MS-26-04624,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,3804,35,0.92%,Acceptable 🟢,1,Above usual 🔺,0.65%
2026,April,20,MS-26-04625,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,3950,40,1.01%,Acceptable 🟢,1,Above usual 🔺,0.65%
2026,April,20,MS-26-04626,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,24914,37,0.15%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,20,MS-26-04627,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,44508,14,0.03%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,20,MS-26-04628,INJECTION AREA,EP-UNIV,ENDPLUG-2,44508,26,0.06%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,20,MS-26-04629,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,10368,36,0.35%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,20,MS-26-04630,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14265,16,0.11%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,20,MS-26-04631,INJECTION AREA,PVC-66CZV1NA-M,PVCCOMP-MXMED-66CZV1NAM,1965,15,0.76%,Acceptable 🟢,1,Above usual 🔺,0.45%
2026,April,20,MS-26-04632,ZHONGYI- 5,G-134-0820,NELATON CATH HYDROPHILIC SELF LUBRICATED READY TO USE PVC FREE FEMALE SIZE: 8FR L-20CM,,1,,No data,3,No data,0.02%
2026,April,20,MS-26-04633,Zhongyi-3,G-501-1845,ENDOTRACHEALTUBE O/N CUFFED SIZE # 4.5MM,,1.1800000000000002,,No data,3,No data,
2026,April,20,MS-26-04634,PAK FORM- 2,G-691-2870,"ENDOTRACHEALTUBEORALPREFORMEDCUFFEDFR28ID7.0MM,OD9.3MM",,1.2000000000000002,,No data,3,No data,
2026,April,20,MS-26-04635,Zhongyi-3,G-501-1640,ENDOTRACHEAL TUBE ORAL/NASAL CUFFED SIZE # 4.0MM,,1.1800000000000002,,No data,3,No data,
2026,April,20,MS-26-04636,THERA 650,G-442-1415,2-WAY F. CATHTER S/C SIZE: 14-15ML,,1.2000000000000002,,No data,3,No data,0.31%
2026,April,20,MS-26-04637,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,20,MS-26-04638,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,20,MS-26-04639,SUPERMASTER#19,APC-3-HOU-1,Housing for Applicator (D:1.5 cm),,0.02,,No data,1,No data,0.57%
2026,April,20,MS-26-04640,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,20,MS-26-04641,PARKER#01,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,,0.07,,No data,1,No data,1.56%
2026,April,21,MS-26-04642,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,21,MS-26-04643,Huaong#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,21,MS-26-04644,ARBURG#12,IV-NP-24-K1,NEEDLEHOLDERG24W/P,,0.04,,No data,1,No data,
2026,April,21,MS-26-04645,SUPER MASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,21,MS-26-04646,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,19,MS-26-04647,ASSMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,15950,3195,2.00%,Acceptable 🟢,7,Above usual 🔺,1.44%
2026,April,21,MS-26-04648,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14769,20,0.14%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,21,MS-26-04649,INJECTION AREA,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,1916,6,0.31%,Acceptable 🟢,1,Below usual 🔻,1.56%
2026,April,21,MS-26-04650,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,2269,9,0.40%,Acceptable 🟢,1,Below usual 🔻,0.43%
2026,April,21,MS-26-04651,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,337,2,0.59%,Acceptable 🟢,1,Below usual 🔻,1.23%
2026,April,21,MS-26-04652,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4609,9,0.20%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,21,MS-26-04653,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,11767,30,0.25%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,21,MS-26-04654,INJECTION AREA,APC-3-HOU-1,Housing for Applicator (D:1.5 cm),1990,19,0.95%,Acceptable 🟢,1,Above usual 🔺,0.57%
2026,April,21,MS-26-04655,INJECTION AREA,APC-3-NOZ-1,Nozzle for applicator,2491,30,1.20%,Acceptable 🟢,1,Above usual 🔺,0.50%
2026,April,21,MS-26-04656,INJECTION AREA,APC-3-COV-1,Cap Bottom Cover for Applicator (D:2.7cm),2222,35,1.58%,Acceptable 🟢,1,Above usual 🔺,0.59%
2026,April,21,MS-26-04657,INJECTION AREA,APC-3-CAP-1,Cap Top Housing for Applicator (D:1.5 cm),2520,20,0.79%,Acceptable 🟢,1,Above usual 🔺,0.55%
2026,April,21,MS-26-04658,INJECTION AREA,APC-3-PTC-1,Protector for Applicator (D:3.5 cm),2763,22,0.80%,Acceptable 🟢,1,Above usual 🔺,0.49%
2026,April,21,MS-26-04659,INJECTION AREA,PVC-66CZV1NA-M,PVCCOMP-MXMED-66CZV1NAM,2620,20,0.76%,Acceptable 🟢,1,Above usual 🔺,0.45%
2026,April,21,MS-26-04660,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,10300,52,0.50%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,21,MS-26-04661,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,13358,25,0.19%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,21,MS-26-04662,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,63359,26,0.04%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,21,MS-26-04663,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,52030,30,0.06%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,21,MS-26-04664,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,3759,26,0.69%,Acceptable 🟢,1,Above usual 🔺,0.48%
2026,April,21,MS-26-04665,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,1252,7,0.56%,Acceptable 🟢,1,Above usual 🔺,0.49%
2026,April,21,MS-26-04666,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,31030,30,0.10%,Acceptable 🟢,1,Above usual 🔺,0.10%
2026,April,21,MS-26-04667,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,15482,20,0.13%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,21,MS-26-04668,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30619,40,0.13%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,21,MS-26-04669,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,2653,9,0.34%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,21,MS-26-04670,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23464,50,0.21%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,21,MS-26-04671,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,24878,26,0.10%,Acceptable 🟢,1,Above usual 🔺,0.09%
2026,April,21,MS-26-04672,INJECTION AREA,EP-UNIV,ENDPLUG-2,45376,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,21,MS-26-04673,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,14600,18,0.12%,Acceptable 🟢,1,Below usual 🔻,0.34%
2026,April,21,MS-26-04674,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,4038,35,0.87%,Acceptable 🟢,1,Above usual 🔺,0.65%
